Set,No,Pool,Sub-Pool,#s,Count,Name,Reprint,Sub-Pool: Resource,Sub-Pool: Cost,Sub-Pool: Card Type,Duplicate Calc,Summary,
S:AoS,49,Aspect,Justice,,3,Global Logistics,,Aspect: JusticePhysical,Aspect: Justice0,Aspect: JusticeEvent,S:AoS,S:AoSAspect: Justice,S:AoS3
S:AoS,50,Aspect,Justice,,3,Informant,,Aspect: JusticePhysical,Aspect: Justice1,Aspect: JusticeUpgrade,S:AoS,S:AoSAspect: Justice,S:AoS3
S:AoS,51,Aspect,Justice,,3,Intelligence,,Aspect: JusticeMental,Aspect: Justice1,Aspect: JusticeUpgrade,S:AoS,S:AoSAspect: Justice,S:AoS3
S:AoS,52,Aspect,Justice,,3,Prism Dust,,Aspect: JusticePhysical,Aspect: Justice1,Aspect: JusticeUpgrade,S:AoS,S:AoSAspect: Justice,S:AoS3
S:AoS,53,Aspect,Justice,,3,Under Surveillance,.Y,Aspect: JusticeEnergy,Aspect: Justice2,Aspect: JusticeUpgrade,S:AoS.Y,S:AoSAspect: Justice,S:AoS3
S:AoS,54,Basic,,,1,"Nick Fury, Sr.",,Basic: Mental,Basic: 4,Basic: Ally,S:AoS,S:AoSBasic,S:AoS1
S:AoS,55,Basic,,,1,Jemma Simmons,,Basic: Mental,Basic: 3,Basic: Support,S:AoS,S:AoSBasic,S:AoS1
S:AoS,56,Basic,,,1,Leo Fitz,,Basic: Mental,Basic: 3,Basic: Support,S:AoS,S:AoSBasic,S:AoS1
S:AoS,57,Basic,,,1,Sky-Destroyer,.Y,Basic: Energy,Basic: 3,Basic: Support,S:AoS.Y,S:AoSBasic,S:AoS1
S:AoS,58,Basic,,,3,Practiced Plan,,Basic: Energy,Basic: 0,Basic: Upgrade,S:AoS,S:AoSBasic,S:AoS3
S:AoS,59,Obligation,Nick Fury,,1,Discovered,,Obligation: Nick Fury2,Obligation: Nick Fury-,Obligation: Nick FuryObligation,S:AoS,S:AoSObligation,S:AoS1
S:AoS,60,Nemesis,Nick Fury,1,1,Orion,,Nemesis: Nick Fury3,Nemesis: Nick Fury-,Nemesis: Nick FuryMinion (S),S:AoS,S:AoSNemesis,S:AoS1
S:AoS,61,Nemesis,Nick Fury,2,1,Acquire Infinity Formula,,Nemesis: Nick Fury3,Nemesis: Nick Fury5,Nemesis: Nick FurySide-Scheme (S),S:AoS,S:AoSNemesis,S:AoS1
S:AoS,62,Nemesis,Nick Fury,3-4,2,Leviathan Soldier,,Nemesis: Nick Fury1,Nemesis: Nick Fury-,Nemesis: Nick FuryMinion,S:AoS,S:AoSNemesis,S:AoS2
S:AoS,63,Nemesis,Nick Fury,5,1,Cold Storage,,Nemesis: Nick Fury1☆,Nemesis: Nick Fury-,Nemesis: Nick FuryTreachery,S:AoS,S:AoSNemesis,S:AoS1
S:AoS,64,Scenario,Black Widow,1,1,Black Widow I,,Scenario: Black Widow-,Scenario: Black Widow-,Scenario: Black Widow  Villain,S:AoS,S:AoSScenario,S:AoS1
S:AoS,65,Scenario,Black Widow,2,1,Black Widow II,,Scenario: Black Widow-,Scenario: Black Widow-,Scenario: Black Widow  Villain,S:AoS,S:AoSScenario,S:AoS1
S:AoS,66,Scenario,Black Widow,3,1,Black Widow III,,Scenario: Black Widow-,Scenario: Black Widow-,Scenario: Black Widow  Villain,S:AoS,S:AoSScenario,S:AoS1
S:AoS,67,Scenario,Black Widow,4,1,The Widow's Web (1),,Scenario: Black Widow-,Scenario: Black Widow2P,Scenario: Black Widow Main Scheme,S:AoS,S:AoSScenario,S:AoS1
S:AoS,68,Scenario,Black Widow,5-6,2,Black Widow's Gauntlet (V),,Scenario: Black Widow2,Scenario: Black Widow-,Scenario: Black WidowAttachment,S:AoS,S:AoSScenario,S:AoS2
S:AoS,69,Scenario,Black Widow,7,1,Grappling Hook (V),,Scenario: Black Widow2,Scenario: Black Widow-,Scenario: Black WidowAttachment,S:AoS,S:AoSScenario,S:AoS1
S:AoS,70,Scenario,Black Widow,8,1,Night Vision Goggles,,Scenario: Black Widow3,Scenario: Black Widow-,Scenario: Black WidowAttachment,S:AoS,S:AoSScenario,S:AoS1
S:AoS,71,Scenario,Black Widow,9,1,Stun Net,,Scenario: Black Widow1,Scenario: Black Widow-,Scenario: Black WidowAttachment,S:AoS,S:AoSScenario,S:AoS1
S:AoS,72,Scenario,Black Widow,10-11,2,A.I.M. Commando,,Scenario: Black Widow1,Scenario: Black Widow-,Scenario: Black WidowMinion,S:AoS,S:AoSScenario,S:AoS2
S:AoS,73,Scenario,Black Widow,12-13,2,A.I.M. Grunt,,Scenario: Black Widow0,Scenario: Black Widow-,Scenario: Black WidowMinion,S:AoS,S:AoSScenario,S:AoS2
S:AoS,74,Scenario,Black Widow,14,1,Automated Defenses,,Scenario: Black Widow3,Scenario: Black Widow3+1P,Scenario: Black WidowSide-Scheme,S:AoS,S:AoSScenario,S:AoS1
S:AoS,75,Scenario,Black Widow,15,1,Destroy Evidence,,Scenario: Black Widow2,Scenario: Black Widow2+2P,Scenario: Black WidowSide-Scheme,S:AoS,S:AoSScenario,S:AoS1
S:AoS,76,Scenario,Black Widow,16-17,2,Attacrobatics (V),,Scenario: Black Widow3,Scenario: Black Widow-,Scenario: Black WidowTreachery,S:AoS,S:AoSScenario,S:AoS2
S:AoS,77,Scenario,Black Widow,18-19,2,Covert Ops (V),,Scenario: Black Widow2,Scenario: Black Widow-,Scenario: Black WidowTreachery,S:AoS,S:AoSScenario,S:AoS2
S:AoS,78,Scenario,Black Widow,20-21,2,Dance of Death (V),,Scenario: Black Widow2,Scenario: Black Widow-,Scenario: Black WidowTreachery,S:AoS,S:AoSScenario,S:AoS2
S:AoS,79,Scenario,Black Widow,22-23,2,Widow's Bite (V),,Scenario: Black Widow2,Scenario: Black Widow-,Scenario: Black WidowTreachery,S:AoS,S:AoSScenario,S:AoS2
S:AoS,80,Module,A.I.M. Abduction,1-2,2,A.I.M. Abductor,,Module: A.I.M. Abduction2,Module: A.I.M. Abduction-,Module: A.I.M. AbductionMinion,S:AoS,S:AoSModule,S:AoS2
S:AoS,81,Module,A.I.M. Abduction,3,1,Abduct Superhumans,,Module: A.I.M. Abduction1,Module: A.I.M. Abduction2P,Module: A.I.M. AbductionSide-Scheme,S:AoS,S:AoSModule,S:AoS1
S:AoS,82,Module,A.I.M. Abduction,4-5,2,Nabbed!,,Module: A.I.M. Abduction0,Module: A.I.M. Abduction-,Module: A.I.M. AbductionTreachery,S:AoS,S:AoSModule,S:AoS2
S:AoS,83,Module,A.I.M. Science,1,1,A.I.M. Scientist,,Module: A.I.M. Science0,Module: A.I.M. Science-,Module: A.I.M. ScienceMinion,S:AoS,S:AoSModule,S:AoS1
S:AoS,84,Module,A.I.M. Science,2-4,3,A.I.M. Soldier,,Module: A.I.M. Science1,Module: A.I.M. Science-,Module: A.I.M. ScienceMinion,S:AoS,S:AoSModule,S:AoS3
S:AoS,85,Module,A.I.M. Science,5,1,Mad Science,,Module: A.I.M. Science3,Module: A.I.M. Science2+2P,Module: A.I.M. ScienceSide-Scheme,S:AoS,S:AoSModule,S:AoS1
S:AoS,86A,Scenario,Batroc,1,1,Batroc A,,Scenario: Batroc-,Scenario: Batroc-,Scenario: Batroc  Villain,S:AoS,S:AoSScenario,S:AoS1
S:AoS,86B,Scenario,Batroc,1,-,Batroc B,,Scenario: Batroc-,Scenario: Batroc-,Scenario: Batroc  Villain,S:AoS,S:AoSScenario,S:AoS-
S:AoS,87,Scenario,Batroc,2,1,Infiltrate A.I.M. Island Embassy (1),,Scenario: Batroc-,Scenario: Batroc6P,Scenario: Batroc Main Scheme,S:AoS,S:AoSScenario,S:AoS1
S:AoS,88,Scenario,Batroc,3,1,Locate Missing Person (2),,Scenario: Batroc-,Scenario: Batroc6P,Scenario: Batroc Main Scheme,S:AoS,S:AoSScenario,S:AoS1
S:AoS,89,Scenario,Batroc,4,1,Extract Captives (3),,Scenario: Batroc-,Scenario: Batroc12P,Scenario: Batroc Main Scheme,S:AoS,S:AoSScenario,S:AoS1
S:AoS,90A,Scenario,Batroc,5,1,Alert Level (L),,Scenario: Batroc-,Scenario: Batroc-,Scenario: BatrocEnvironment (S),S:AoS,S:AoSScenario,S:AoS1
S:AoS,90B,Scenario,Batroc,5,-,Alert Level (H),,Scenario: Batroc-,Scenario: Batroc-,Scenario: BatrocEnvironment (S),S:AoS,S:AoSScenario,S:AoS-
S:AoS,91,Scenario,Batroc,6-9,4,Rescued Captive,,Scenario: Batroc-,Scenario: Batroc-,Scenario: BatrocAlly,S:AoS,S:AoSScenario,S:AoS4
S:AoS,92,Scenario,Batroc,10,1,Heightened Reflexes,,Scenario: Batroc☆,Scenario: Batroc-,Scenario: BatrocAttachment,S:AoS,S:AoSScenario,S:AoS1
S:AoS,93,Scenario,Batroc,11-12,2,Embassy Guard,,Scenario: Batroc1,Scenario: Batroc-,Scenario: BatrocMinion,S:AoS,S:AoSScenario,S:AoS2
S:AoS,94,Scenario,Batroc,13-14,2,Embassy Patrol,,Scenario: Batroc1,Scenario: Batroc-,Scenario: BatrocMinion,S:AoS,S:AoSScenario,S:AoS2
S:AoS,95,Scenario,Batroc,15,1,Commandeer Security Office,,Scenario: Batroc2,Scenario: Batroc3P,Scenario: BatrocSide-Scheme,S:AoS,S:AoSScenario,S:AoS1
S:AoS,96,Scenario,Batroc,16-18,3,Leaping Kick,,Scenario: Batroc2,Scenario: Batroc-,Scenario: BatrocTreachery,S:AoS,S:AoSScenario,S:AoS3
S:AoS,97,Scenario,Batroc,19-21,3,Security Cameras,,Scenario: Batroc2,Scenario: Batroc-,Scenario: BatrocTreachery,S:AoS,S:AoSScenario,S:AoS3
S:AoS,98,Module,Batroc's Brigade,1,1,Machete,,Module: Batroc's Brigade2,Module: Batroc's Brigade-,Module: Batroc's BrigadeMinion,S:AoS,S:AoSModule,S:AoS1
S:AoS,99,Module,Batroc's Brigade,2,1,Rapido,,Module: Batroc's Brigade☆,Module: Batroc's Brigade-,Module: Batroc's BrigadeMinion,S:AoS,S:AoSModule,S:AoS1
S:AoS,100,Module,Batroc's Brigade,3,1,Zaran,,Module: Batroc's Brigade2,Module: Batroc's Brigade-,Module: Batroc's BrigadeMinion,S:AoS,S:AoSModule,S:AoS1
S:AoS,101,Module,Batroc's Brigade,4,1,Batroc's Brigade,,Module: Batroc's Brigade2,Module: Batroc's Brigade6,Module: Batroc's BrigadeSide-Scheme,S:AoS,S:AoSModule,S:AoS1
S:AoS,102,Module,Batroc's Brigade,5,1,Soldiers of Fortune,,Module: Batroc's Brigade☆,Module: Batroc's Brigade-,Module: Batroc's BrigadeTreachery,S:AoS,S:AoSModule,S:AoS1
S:AoS,103A,Scenario,M.O.D.O.K,1,1,M.O.D.O.K. A,,Scenario: M.O.D.O.K-,Scenario: M.O.D.O.K-,Scenario: M.O.D.O.K  Villain,S:AoS,S:AoSScenario,S:AoS1
S:AoS,103B,Scenario,M.O.D.O.K,1,-,M.O.D.O.K. B,,Scenario: M.O.D.O.K-,Scenario: M.O.D.O.K-,Scenario: M.O.D.O.K  Villain,S:AoS,S:AoSScenario,S:AoS-
S:AoS,104,Scenario,M.O.D.O.K,2,1,Upgrading Adaptoids (1),,Scenario: M.O.D.O.K-,Scenario: M.O.D.O.K1P,Scenario: M.O.D.O.K Main Scheme,S:AoS,S:AoSScenario,S:AoS1
S:AoS,105A,Scenario,M.O.D.O.K,3,1,Holding Cell (F),,Scenario: M.O.D.O.K-,Scenario: M.O.D.O.K-,Scenario: M.O.D.O.KEnvironment (S),S:AoS,S:AoSScenario,S:AoS1
S:AoS,105B,Scenario,M.O.D.O.K,3,-,Flying Inhuman,,Scenario: M.O.D.O.KEnergy,Scenario: M.O.D.O.K-,Scenario: M.O.D.O.KAlly,S:AoS,S:AoSScenario,S:AoS-
S:AoS,106A,Scenario,M.O.D.O.K,4,1,Holding Cell (P),,Scenario: M.O.D.O.K-,Scenario: M.O.D.O.K-,Scenario: M.O.D.O.KEnvironment (S),S:AoS,S:AoSScenario,S:AoS1
S:AoS,106B,Scenario,M.O.D.O.K,4,-,Psionic Inhuman,,Scenario: M.O.D.O.KMental,Scenario: M.O.D.O.K-,Scenario: M.O.D.O.KAlly,S:AoS,S:AoSScenario,S:AoS-
S:AoS,107A,Scenario,M.O.D.O.K,5,1,Holding Cell (G),,Scenario: M.O.D.O.K-,Scenario: M.O.D.O.K-,Scenario: M.O.D.O.KEnvironment (S),S:AoS,S:AoSScenario,S:AoS1
S:AoS,107B,Scenario,M.O.D.O.K,5,-,Sarah Garza,,Scenario: M.O.D.O.KWild,Scenario: M.O.D.O.K-,Scenario: M.O.D.O.KAlly,S:AoS,S:AoSScenario,S:AoS-
S:AoS,108A,Scenario,M.O.D.O.K,6,1,Holding Cell (S),,Scenario: M.O.D.O.K-,Scenario: M.O.D.O.K-,Scenario: M.O.D.O.KEnvironment (S),S:AoS,S:AoSScenario,S:AoS1
S:AoS,108B,Scenario,M.O.D.O.K,6,-,Strong Inhuman,,Scenario: M.O.D.O.KPhysical,Scenario: M.O.D.O.K-,Scenario: M.O.D.O.KAlly,S:AoS,S:AoSScenario,S:AoS-
S:AoS,109,Scenario,M.O.D.O.K,7,1,Flying Upgrade,,Scenario: M.O.D.O.K-,Scenario: M.O.D.O.K-,Scenario: M.O.D.O.KEnvironment (S),S:AoS,S:AoSScenario,S:AoS1
S:AoS,110,Scenario,M.O.D.O.K,8,1,Psionic Upgrade,,Scenario: M.O.D.O.K-,Scenario: M.O.D.O.K-,Scenario: M.O.D.O.KEnvironment (S),S:AoS,S:AoSScenario,S:AoS1
S:AoS,111,Scenario,M.O.D.O.K,9,1,Sarah Garza Upgrade,,Scenario: M.O.D.O.K-,Scenario: M.O.D.O.K-,Scenario: M.O.D.O.KEnvironment (S),S:AoS,S:AoSScenario,S:AoS1
S:AoS,112,Scenario,M.O.D.O.K,10,1,Strong Upgrade,,Scenario: M.O.D.O.K-,Scenario: M.O.D.O.K-,Scenario: M.O.D.O.KEnvironment (S),S:AoS,S:AoSScenario,S:AoS1
S:AoS,113,Scenario,M.O.D.O.K,11-14,4,Adaptoid,,Scenario: M.O.D.O.K2☆,Scenario: M.O.D.O.K-,Scenario: M.O.D.O.KMinion,S:AoS,S:AoSScenario,S:AoS4
S:AoS,114,Scenario,M.O.D.O.K,15,1,Automated Mobile Unit,,Scenario: M.O.D.O.K2,Scenario: M.O.D.O.K-,Scenario: M.O.D.O.KAttachment,S:AoS,S:AoSScenario,S:AoS1
S:AoS,115,Scenario,M.O.D.O.K,16,1,Focusing Crystal,,Scenario: M.O.D.O.K3,Scenario: M.O.D.O.K-,Scenario: M.O.D.O.KAttachment,S:AoS,S:AoSScenario,S:AoS1
S:AoS,116,Scenario,M.O.D.O.K,17,1,Nanobots,,Scenario: M.O.D.O.K2,Scenario: M.O.D.O.K-,Scenario: M.O.D.O.KAttachment,S:AoS,S:AoSScenario,S:AoS1
S:AoS,117,Scenario,M.O.D.O.K,18,1,Psionic Force Field,,Scenario: M.O.D.O.K☆,Scenario: M.O.D.O.K-,Scenario: M.O.D.O.KAttachment,S:AoS,S:AoSScenario,S:AoS1
S:AoS,118,Scenario,M.O.D.O.K,19,1,Psionic Machetes,,Scenario: M.O.D.O.K1☆,Scenario: M.O.D.O.K-,Scenario: M.O.D.O.KAttachment,S:AoS,S:AoSScenario,S:AoS1
S:AoS,119,Scenario,M.O.D.O.K,20,1,Reverse Engineering,,Scenario: M.O.D.O.K2,Scenario: M.O.D.O.K-,Scenario: M.O.D.O.KAttachment,S:AoS,S:AoSScenario,S:AoS1
S:AoS,120,Scenario,M.O.D.O.K,21-22,2,A.I.M. Jailer,,Scenario: M.O.D.O.K0,Scenario: M.O.D.O.K-,Scenario: M.O.D.O.KMinion,S:AoS,S:AoSScenario,S:AoS2
S:AoS,121,Scenario,M.O.D.O.K,23,1,Hostage Situation,,Scenario: M.O.D.O.K2,Scenario: M.O.D.O.K3P,Scenario: M.O.D.O.KSide-Scheme,S:AoS,S:AoSScenario,S:AoS1
S:AoS,122,Scenario,M.O.D.O.K,24,1,Psionic Enhancement,,Scenario: M.O.D.O.K1☆,Scenario: M.O.D.O.K3+1P,Scenario: M.O.D.O.KSide-Scheme,S:AoS,S:AoSScenario,S:AoS1
S:AoS,123,Scenario,M.O.D.O.K,25-26,2,"""It's Alive!""",,Scenario: M.O.D.O.K3,Scenario: M.O.D.O.K-,Scenario: M.O.D.O.KTreachery,S:AoS,S:AoSScenario,S:AoS2
S:AoS,124,Scenario,M.O.D.O.K,27,1,Psionic Blast,,Scenario: M.O.D.O.K2,Scenario: M.O.D.O.K-,Scenario: M.O.D.O.KTreachery,S:AoS,S:AoSScenario,S:AoS1
S:AoS,125,Module,Scientist Supreme,1,1,Scientist Supreme,,Module: Scientist Supreme3,Module: Scientist Supreme-,Module: Scientist SupremeMinion,S:AoS,S:AoSModule,S:AoS1
S:AoS,126,Module,Scientist Supreme,2,1,Monica Rappaccini,,Module: Scientist Supreme2☆,Module: Scientist Supreme-,Module: Scientist SupremeMinion,S:AoS,S:AoSModule,S:AoS1
S:AoS,127,Module,Scientist Supreme,3,1,Diplomatic Immunity,,Module: Scientist Supreme2,Module: Scientist Supreme3P,Module: Scientist SupremeSide-Scheme,S:AoS,S:AoSModule,S:AoS1
S:AoS,128,Module,Scientist Supreme,4-5,2,Diplomatic Sanctions,,Module: Scientist Supreme2☆,Module: Scientist Supreme-,Module: Scientist SupremeTreachery,S:AoS,S:AoSModule,S:AoS2
S:AoS,129,Scenario,Thunderbolts,1,1,Citizen V A,,Scenario: Thunderbolts-,Scenario: Thunderbolts-,Scenario: Thunderbolts  Villain,S:AoS,S:AoSScenario,S:AoS1
S:AoS,129,Scenario,Thunderbolts,1,-,Citizen V B,,Scenario: Thunderbolts-,Scenario: Thunderbolts-,Scenario: Thunderbolts  Villain,S:AoS,S:AoSScenario,S:AoS-
S:AoS,130,Scenario,Thunderbolts,2,1,Apprehending Rogue Agents (1),,Scenario: Thunderbolts-,Scenario: Thunderbolts1P,Scenario: Thunderbolts Main Scheme,S:AoS,S:AoSScenario,S:AoS1
S:AoS,131A,Scenario,Thunderbolts,3,1,"Justice, Like Lightning",,Scenario: Thunderbolts-,Scenario: Thunderbolts-,Scenario: ThunderboltsEnvironment (S),S:AoS,S:AoSScenario,S:AoS1
S:AoS,131B,Scenario,Thunderbolts,3,-,Thunderbolt Backup,,Scenario: Thunderbolts-,Scenario: Thunderbolts-,Scenario: ThunderboltsEnvironment (S),S:AoS,S:AoSScenario,S:AoS-
S:AoS,132,Scenario,Thunderbolts,4,1,Citizen V's Sword,,Scenario: Thunderbolts2,Scenario: Thunderbolts-,Scenario: ThunderboltsAttachment,S:AoS,S:AoSScenario,S:AoS1
S:AoS,133,Scenario,Thunderbolts,5,1,Jolt,,Scenario: Thunderbolts3,Scenario: Thunderbolts-,Scenario: ThunderboltsMinion,S:AoS,S:AoSScenario,S:AoS1
S:AoS,134,Scenario,Thunderbolts,6-8,3,Innocent Bystanders,,Scenario: Thunderbolts2,Scenario: Thunderbolts-,Scenario: ThunderboltsObligation,S:AoS,S:AoSScenario,S:AoS3
S:AoS,135,Scenario,Thunderbolts,9,1,The Coming Storm,,Scenario: Thunderbolts2,Scenario: Thunderbolts2P,Scenario: ThunderboltsSide-Scheme,S:AoS,S:AoSScenario,S:AoS1
S:AoS,136,Scenario,Thunderbolts,10,1,Rumbling Thunder,,Scenario: Thunderbolts1,Scenario: Thunderbolts3P,Scenario: ThunderboltsSide-Scheme,S:AoS,S:AoSScenario,S:AoS1
S:AoS,137,Scenario,Thunderbolts,11-12,2,Down but Not Out,,Scenario: Thunderbolts1,Scenario: Thunderbolts-,Scenario: ThunderboltsTreachery,S:AoS,S:AoSScenario,S:AoS2
S:AoS,138,Scenario,Thunderbolts,13-14,2,Tap In,,Scenario: Thunderbolts3,Scenario: Thunderbolts-,Scenario: ThunderboltsTreachery,S:AoS,S:AoSScenario,S:AoS2
S:AoS,139,Module,Gravitational Pull,1,1,Moonstone,,Module: Gravitational Pull4,Module: Gravitational Pull-,Module: Gravitational PullMinion,S:AoS,S:AoSModule,S:AoS1
S:AoS,140,Module,Gravitational Pull,2,1,Rule the Skies,,Module: Gravitational Pull2☆,Module: Gravitational Pull3P,Module: Gravitational PullSide-Scheme,S:AoS,S:AoSModule,S:AoS1
S:AoS,141,Module,Gravitational Pull,3-4,2,Gravitational Pull,,Module: Gravitational Pull1☆,Module: Gravitational Pull-,Module: Gravitational PullTreachery,S:AoS,S:AoSModule,S:AoS2
S:AoS,142,Module,Gravitational Pull,5-6,2,Psychological Manipulation,,Module: Gravitational Pull1,Module: Gravitational Pull-,Module: Gravitational PullTreachery,S:AoS,S:AoSModule,S:AoS2
S:AoS,143,Module,Hard Sound,1,1,Songbird,,Module: Hard Sound4,Module: Hard Sound-,Module: Hard SoundMinion,S:AoS,S:AoSModule,S:AoS1
S:AoS,144,Module,Hard Sound,2,1,Solid Sound Constructs,,Module: Hard Sound2,Module: Hard Sound-,Module: Hard SoundAttachment,S:AoS,S:AoSModule,S:AoS1
S:AoS,145,Module,Hard Sound,3,1,Hard Sound Bindings,,Module: Hard Sound1☆,Module: Hard Sound-,Module: Hard SoundAttachment,S:AoS,S:AoSModule,S:AoS1
S:AoS,146,Module,Hard Sound,4,1,Sonic Bubble,,Module: Hard Sound2,Module: Hard Sound3P,Module: Hard SoundSide-Scheme,S:AoS,S:AoSModule,S:AoS1
S:AoS,147,Module,Hard Sound,5-6,2,Hard Sound,,Module: Hard Sound1☆,Module: Hard Sound-,Module: Hard SoundTreachery,S:AoS,S:AoSModule,S:AoS2
S:AoS,148,Module,Pale Little Spider,1,1,Black Widow (M),,Module: Pale Little Spider4,Module: Pale Little Spider-,Module: Pale Little SpiderMinion,S:AoS,S:AoSModule,S:AoS1
S:AoS,149,Module,Pale Little Spider,2-3,2,Handspring,,Module: Pale Little Spider2,Module: Pale Little Spider-,Module: Pale Little SpiderAttachment,S:AoS,S:AoSModule,S:AoS2
S:AoS,150,Module,Pale Little Spider,4,1,Pride of the Red Room,,Module: Pale Little Spider1,Module: Pale Little Spider4,Module: Pale Little SpiderSide-Scheme,S:AoS,S:AoSModule,S:AoS1
S:AoS,151,Module,Pale Little Spider,5-6,2,Pale Little Spider,,Module: Pale Little Spider1☆,Module: Pale Little Spider-,Module: Pale Little SpiderTreachery,S:AoS,S:AoSModule,S:AoS2
S:AoS,152,Module,Power of the Atom,1,1,Radioactive Man (T),,Module: Power of the Atom4,Module: Power of the Atom-,Module: Power of the AtomMinion,S:AoS,S:AoSModule,S:AoS1
S:AoS,153,Module,Power of the Atom,2-3,2,Radiation Exposure,,Module: Power of the Atom2,Module: Power of the Atom-,Module: Power of the AtomAttachment,S:AoS,S:AoSModule,S:AoS2
S:AoS,154,Module,Power of the Atom,4,1,Runaway Nuclear Reaction,,Module: Power of the Atom3,Module: Power of the Atom5,Module: Power of the AtomSide-Scheme,S:AoS,S:AoSModule,S:AoS1
S:AoS,155,Module,Power of the Atom,5-6,2,Power of the Atom,,Module: Power of the Atom1☆,Module: Power of the Atom-,Module: Power of the AtomTreachery,S:AoS,S:AoSModule,S:AoS2
S:AoS,156,Module,Supersonic,1,1,MACH-IV,,Module: Supersonic4,Module: Supersonic-,Module: SupersonicMinion,S:AoS,S:AoSModule,S:AoS1
S:AoS,157,Module,Supersonic,2,1,Blasters,,Module: Supersonic1,Module: Supersonic-,Module: SupersonicAttachment,S:AoS,S:AoSModule,S:AoS1
S:AoS,158,Module,Supersonic,3,1,Heat-Seeking Missiles,,Module: Supersonic2,Module: Supersonic-,Module: SupersonicAttachment,S:AoS,S:AoSModule,S:AoS1
S:AoS,159,Module,Supersonic,4,1,Aerial Dogfight,,Module: Supersonic2,Module: Supersonic3+2P,Module: SupersonicSide-Scheme,S:AoS,S:AoSModule,S:AoS1
S:AoS,160,Module,Supersonic,5-6,2,Supersonic,,Module: Supersonic1☆,Module: Supersonic-,Module: SupersonicTreachery,S:AoS,S:AoSModule,S:AoS2
S:AoS,161,Module,The Leaper,1,1,Batroc,,Module: The Leaper4,Module: The Leaper-,Module: The LeaperMinion,S:AoS,S:AoSModule,S:AoS1
S:AoS,162,Module,The Leaper,2-3,2,Coup de Foudre,,Module: The Leaper2,Module: The Leaper5,Module: The LeaperSide-Scheme,S:AoS,S:AoSModule,S:AoS2
S:AoS,163,Module,The Leaper,4-5,2,Batroc the Leaper,,Module: The Leaper1☆,Module: The Leaper-,Module: The LeaperTreachery,S:AoS,S:AoSModule,S:AoS2
S:AoS,164,Module,The Leaper,6,1,Parcours du Combattant,,Module: The Leaper1☆,Module: The Leaper-,Module: The LeaperTreachery,S:AoS,S:AoSModule,S:AoS1
S:AoS,165A,Scenario,Baron Zemo,1,1,Baron Zemo A1,,Scenario: Baron Zemo-,Scenario: Baron Zemo-,Scenario: Baron Zemo  Villain,S:AoS,S:AoSScenario,S:AoS1
S:AoS,165B,Scenario,Baron Zemo,1,-,Baron Zemo A2,,Scenario: Baron Zemo-,Scenario: Baron Zemo-,Scenario: Baron Zemo  Villain,S:AoS,S:AoSScenario,S:AoS-
S:AoS,166A,Scenario,Baron Zemo,2,1,Baron Zemo B1,,Scenario: Baron Zemo-,Scenario: Baron Zemo-,Scenario: Baron Zemo  Villain,S:AoS,S:AoSScenario,S:AoS1
S:AoS,166B,Scenario,Baron Zemo,2,-,Baron Zemo B2,,Scenario: Baron Zemo-,Scenario: Baron Zemo-,Scenario: Baron Zemo  Villain,S:AoS,S:AoSScenario,S:AoS-
S:AoS,167,Scenario,Baron Zemo,3,1,Zemo's Manipulations (1),,Scenario: Baron Zemo-,Scenario: Baron Zemo2P,Scenario: Baron Zemo Main Scheme,S:AoS,S:AoSScenario,S:AoS1
S:AoS,168,Scenario,Baron Zemo,4,1,The Accusation (2),,Scenario: Baron Zemo-,Scenario: Baron Zemo-,Scenario: Baron Zemo Main Scheme,S:AoS,S:AoSScenario,S:AoS1
S:AoS,169,Scenario,Baron Zemo,5,1,Fighting Zemo (3),,Scenario: Baron Zemo-,Scenario: Baron Zemo0,Scenario: Baron Zemo Main Scheme,S:AoS,S:AoSScenario,S:AoS1
S:AoS,170,Scenario,Baron Zemo,6,1,Baron Zemo's Sword,,Scenario: Baron Zemo2,Scenario: Baron Zemo-,Scenario: Baron ZemoAttachment,S:AoS,S:AoSScenario,S:AoS1
S:AoS,171,Scenario,Baron Zemo,7,1,Reluctant Foe,,Scenario: Baron Zemo3,Scenario: Baron Zemo-,Scenario: Baron ZemoAttachment,S:AoS,S:AoSScenario,S:AoS1
S:AoS,172,Scenario,Baron Zemo,8-9,2,S.H.I.E.L.D. Agent,,Scenario: Baron Zemo2,Scenario: Baron Zemo-,Scenario: Baron ZemoMinion,S:AoS,S:AoSScenario,S:AoS2
S:AoS,173,Scenario,Baron Zemo,10,1,Divided Loyalties,,Scenario: Baron Zemo3,Scenario: Baron Zemo3+1P,Scenario: Baron ZemoSide-Scheme,S:AoS,S:AoSScenario,S:AoS1
S:AoS,174,Scenario,Baron Zemo,11,1,Undermine Support,,Scenario: Baron Zemo2,Scenario: Baron Zemo3+1P,Scenario: Baron ZemoSide-Scheme,S:AoS,S:AoSScenario,S:AoS1
S:AoS,175,Scenario,Baron Zemo,12-13,2,Battle of Wits,,Scenario: Baron Zemo1,Scenario: Baron Zemo-,Scenario: Baron ZemoTreachery,S:AoS,S:AoSScenario,S:AoS2
S:AoS,176,Scenario,Baron Zemo,14-15,2,Might Makes Right,,Scenario: Baron Zemo2,Scenario: Baron Zemo-,Scenario: Baron ZemoTreachery,S:AoS,S:AoSScenario,S:AoS2
